Date,Content,URL,Thread
"Jan-30-2023, 15:22:34","2706115 some of you want to bring realism into this, but in a realistic setting, it doesn't make sense to use young naked girls as *work* slaves.   if you're a lord who needs laborers for building, crafting, or farming, you're probably better off buying strong men. for domestic stuff like cooking and cleaning you could have young girls, but even then it makes more sense to buy adult women who have a little experience with cooking. in a realistic, non-isekai scenario, hard labor outdoors will ruin a naked girl's skin and decrease her breast size.  so you're better off using hot young girls as sex slaves and then put them to work when they're older.",http://boards.4chan.org/e/thread/2669577/slaves#p2753907,Slaves
"Feb-04-2023, 23:47:27",colored version soon.,http://boards.4chan.org/e/thread/2669577/slaves#p2755326,Slaves
"Feb-09-2023, 15:35:39",not selling? try a display to get attention on them.,http://boards.4chan.org/e/thread/2669577/slaves#p2756447,Slaves
"Feb-21-2023, 00:03:28",are dolls slaves?,http://boards.4chan.org/e/thread/2669577/slaves#p2759283,Slaves
"Feb-21-2023, 17:01:40",of course,http://boards.4chan.org/e/thread/2669577/slaves#p2759475,Slaves
"Feb-21-2023, 17:21:24",if i could buy a doll... maybe one day a robowaifu.,http://boards.4chan.org/e/thread/2669577/slaves#p2759481,Slaves
"Feb-21-2023, 17:30:32","lingerie maid outfit, but without nipple/pussy covers. i want to enjoy their body all the time, and they have to be ready anytime for use.",http://boards.4chan.org/e/thread/2669577/slaves#p2759484,Slaves
"Feb-21-2023, 18:14:40",sample? take that anon away for punishment,http://boards.4chan.org/e/thread/2669577/slaves#p2759490,Slaves
"Mar-01-2023, 16:01:09",colored version soon.,http://boards.4chan.org/e/thread/2669577/slaves#p2761457,Slaves
"Mar-07-2023, 22:28:43",more demi human slave girls. uncensored and full resolution here: https://gelbooru.com/index.php?page=post&s=view&id=8303170,http://boards.4chan.org/e/thread/2669577/slaves#p2762976,Slaves
"Mar-20-2023, 20:26:40","don't you tell me how to run my manor; if i want to see my maids uproot rutabagas on a tuesday in their birthday suit, then i will damn it!",http://boards.4chan.org/e/thread/2669577/slaves#p2766619,Slaves
"Mar-26-2023, 19:43:58",you can find the high resolution version and description of the pic here: https://gelbooru.com/index.php?page=post&s=view&id=8361432,http://boards.4chan.org/e/thread/2669577/slaves#p2767853,Slaves
"Mar-30-2023, 10:24:26",full resolution and alternate versions here: https://gelbooru.com/index.php?page=post&s=view&id=8375686 https://gelbooru.com/index.php?page=post&s=view&id=8375687 https://gelbooru.com/index.php?page=post&s=view&id=8375688 https://gelbooru.com/index.php?page=post&s=view&id=8375689,http://boards.4chan.org/e/thread/2669577/slaves#p2768678,Slaves
"Mar-30-2023, 23:24:35","just starting saint dorei gakuen 2. the game starts with a slave auction for 3 girls in a high class underground nightclub. a 24 year old police woman, a surgeon of unspecified age and a highschool girl. they show their devotion to their overweight, scummy trainers, then go up for sale. after they're sold the mc meets with the manager of the club and auction. he has an assignment for him to break and enslave a family of girls for the next auction. the list of targets is the director of an elite school, her arrogant eldest daughter who's the principal of the school, her middle daughter who's the refined and sweet student council president and her two twin youngest daughters that are first year students.  the mc's own sex slave enrolls in the school to help him find out how to blackmail and or otherwise coerce the girls into compliance for their sex training and eventual enslavement and sale.  i can't post the image here because of the circumstances but i know from the official website that there's other images i can post later but the girls are gorgeous. furthermore the mc starts expanding his net to capture more than just the family of girls that are his targets, not just because it will make his enslavement of the director and her daughters easier but more slaves are a good thing.  i'm liking this game so far. so many upper class elite girls to capture. sorry it's an h game and not an /e/ game but there will be plenty of /e/ content to share.",http://boards.4chan.org/e/thread/2669577/slaves#p2768806,Slaves
"Mar-31-2023, 06:26:11","first choice was for maya and only maya. she's the redhead on the right. multi-colored is toa, mc's sex slave. i guess that's why she wears the key and collar. she's made friends with maya who it turns out is afraid of men. well, we'll cure her of that won't we?",http://boards.4chan.org/e/thread/2669577/slaves#p2768879,Slaves
"Mar-31-2023, 08:34:55","maya revealed that she's afraid of men but likes mc so he shoved her on a desk and stole her first time by force. he has let her know clearly that she is now his property. i don't know where that will go from here.  there's again one and only one choice. for the stubborn white haired tough girl asami. mc informed his sex slave that his next target is asami. i don't know what his plan is, she's a very stubborn girl. his slave shows concern, he's again after a girl that isn't one of his primary targets but she trusts his judgment and will put her efforts into asami now.",http://boards.4chan.org/e/thread/2669577/slaves#p2768901,Slaves
"Mar-31-2023, 16:11:05","so it turns out asami has close friend madoka with massive milkies who's a sporty girl. mc-kun convinces madoka to let him give her 'massages' which are feeling up her tits and pinching her nipples. it feels so good that she keeps coming back for more massages because they help her relax for her sports. her friend asami catches mc-kun feeling up her tits and throws a fit. so he drugs asami and forces her watch as he takes madoka's first time while a couple male classmates help. afterwards asami sells herself to mc-kun to protect her friend from the other guys but that's okay, mc-kun intends to enslave them both.",http://boards.4chan.org/e/thread/2669577/slaves#p2769012,Slaves
"Mar-31-2023, 16:29:37","girl sells herself to protect her friend from being sold. eventually both are sold. this is like my meat and potatoes man. great stuff.  here's an /e/ image of asami. to keep it /e/ you can just imagine 'first time' refers to being kissed. i mean, you gotta protect those virgin lips, right?",http://boards.4chan.org/e/thread/2669577/slaves#p2769017,Slaves
"Mar-31-2023, 18:18:35",colored version,http://boards.4chan.org/e/thread/2669577/slaves#p2769041,Slaves
"Apr-01-2023, 16:02:35","2706631 patrician taste. have to agree withthough, in that i'd use female slaves as servants/maids/palm leaf wavers etc.   for me personally, it'd be extra hot if they served a female ruler who gloats in the girls' humiliation.",http://boards.4chan.org/e/thread/2669577/slaves#p2769239,Slaves
"Apr-03-2023, 10:38:46",harem in the labyrinth is a pretty good sex slave isekai that came out recently. its pretty vanilla (which i like) and surprisingly wholesome. even shows them doing it which already gives it more balls than like 90% of ecchi,http://boards.4chan.org/e/thread/2669577/slaves#p2769601,Slaves
"Apr-03-2023, 11:46:35","obligatory golden bikini slave leia-style, with colored bits matching or mocking their favored attire before they were captured. collar is the most important part though; needs to be gold or a shiny metal and studded with gems that match their eyes or my tastes. a leash as necessary.  i'm a bit gentle as far as masters go though and so whenever we're out i'd give her a cloak or something more modest as i'm the only one who gets to look at my property. i personally prefer it when slaves enjoy their bondage and so i wouldn't be too rough as long as they're obedient and at least make an effort.",http://boards.4chan.org/e/thread/2669577/slaves#p2769612,Slaves
"Apr-08-2023, 17:24:11","a great selection of girls to buy, pick your favourite.",http://boards.4chan.org/e/thread/2669577/slaves#p2770623,Slaves
"Apr-08-2023, 19:19:23",any good erotic stories on this premise? i've been using ai to write some but they are just ok.,http://boards.4chan.org/e/thread/2669577/slaves#p2770638,Slaves
"Apr-14-2023, 06:26:42",dress?,http://boards.4chan.org/e/thread/2669577/slaves#p2772205,Slaves
"Apr-20-2023, 15:10:48",colored version soon.,http://boards.4chan.org/e/thread/2669577/slaves#p2773730,Slaves
"Apr-28-2023, 20:10:13",coming soon.,http://boards.4chan.org/e/thread/2669577/slaves#p2775567,Slaves
"May-06-2023, 15:01:59","anon-kun, your package has arrived.",http://boards.4chan.org/e/thread/2669577/slaves#p2777663,Slaves
"May-08-2023, 12:54:41",(reply) 2773730,http://boards.4chan.org/e/thread/2669577/slaves#p2778104,Slaves
"May-23-2023, 11:37:57",would you have your slave do all the latest meme dances and then post it online?,http://boards.4chan.org/e/thread/2669577/slaves#p2781202,Slaves
"May-24-2023, 03:00:00",great find. slave samus is the best,http://boards.4chan.org/e/thread/2669577/slaves#p2781305,Slaves
"Jun-02-2023, 20:36:11",full version: https://gelbooru.com/index.php?page=post&s=view&id=8572132,http://boards.4chan.org/e/thread/2669577/slaves#p2783224,Slaves
"Jun-15-2023, 17:50:27",being the slave who can't hold it in till your back home,http://boards.4chan.org/e/thread/2669577/slaves#p2786084,Slaves
"Jun-15-2023, 17:55:00",practicing how to play a new game master found online.,http://boards.4chan.org/e/thread/2669577/slaves#p2786085,Slaves
"Jun-15-2023, 17:56:10",putting your favorite slaves with your new car to show them both off online.,http://boards.4chan.org/e/thread/2669577/slaves#p2786086,Slaves
"Jun-21-2023, 19:44:22",recommendation if you like slave girls. fencer of minerva. minor spoiler: diana is a tomboy princess with a bit of a savior complex but after screwing up one to many times due to her main character syndrome gets kidnapped into slavery but finds herself in a relationship she likes and she starts feeling more comfortable being seen as a slave than a princess.,http://boards.4chan.org/e/thread/2669577/slaves#p2787397,Slaves
