"User","Content","Date","URL","Coordinates","Place"
"JuaniHartman","A dormir ya que no pude ir a colgarme........","2013-03-23 20:31:31","https://twitter.com/JuaniHartman/status/315561467246178305",NA,NA
"JuaniHartman","podria estar yendo al parque a colgarme","2013-03-23 18:03:04","https://twitter.com/JuaniHartman/status/315524111302545408",NA,NA
"CristinaRP96","Colgarme de cualquiera que le guste trasnochar","2013-03-23 17:01:34","https://twitter.com/CristinaRP96/status/315508631510601729",NA,NA
"YemBarrionuevo","me voy a bañar ahora nates de colgarme con algo mas","2013-03-23 04:41:08","https://twitter.com/YemBarrionuevo/status/315322297638584321",NA,NA
"paulaaferreyra","Que ganas que tengo de colgarme !","2013-03-22 17:12:17","https://twitter.com/paulaaferreyra/status/315148943099039746",NA,NA
"VivasMattera10","@ArantzaAldao hola ami mi PC mala en la tarde te aviso por #SantoRosario para colgarme de ti Ok eres el sol de&gt; #RebañoDeOración Gracias","2013-03-22 13:41:15","https://twitter.com/VivasMattera10/status/315095834020704256",NA,NA
"ZairaTaleb","todavia no se si ir a colgarme mañana..","2013-03-22 02:32:02","https://twitter.com/ZairaTaleb/status/314927417988874240",NA,NA
"JuaniHartman","Quiero colgarme","2013-03-22 00:48:48","https://twitter.com/JuaniHartman/status/314901439275216897",NA,NA
"OriaanaJ","estoy cantando floricienta loco, que onda? necesito ya una novela para llegar de la escuela y colgarme con algo de eso.","2013-03-21 22:21:09","https://twitter.com/OriaanaJ/status/314864282162577408",NA,NA
"geaelea","El fin del mundo va a llegar el dia en que deje de colgarme y saque el turno para el tatuaje","2013-03-21 18:49:32","https://twitter.com/geaelea/status/314811026778509312",NA,NA
"GiulianaKlun","@ValuGomezRivell fua matate, y gracias por colgarme en el wp, ahora me voy (:","2013-03-21 01:50:06","https://twitter.com/GiulianaKlun/status/314554479930392576",NA,NA
"Daniellirijilla","@nnaza16 que lindoooooo, yo quiero el 3, pero ya la pensé así que lo compro en las vacaciones de invierno cosa de no colgarme tanto ahora ja","2013-03-21 00:49:02","https://twitter.com/Daniellirijilla/status/314539108905144320",NA,NA
"Delfiluque","@JuliiGrillo no se cómo mierda hacer para no colgarme cuando hablamos!!!!!!!! Te juro que vamos a tener que vernos si o si","2013-03-20 19:56:03","https://twitter.com/Delfiluque/status/314465378694725634",NA,NA
"1Pinipon","yo y mi capacidad de colgarme con internet cuando no debo....","2013-03-20 12:33:15","https://twitter.com/1Pinipon/status/314353945365590016",NA,NA
"CarmeSomoza","Me molesta colgarme pensando y imaginandomr cosas y no dormirme, apagate mente, nunca van a pasar ese tipo de cosas","2013-03-20 04:21:02","https://twitter.com/CarmeSomoza/status/314230075929284609",NA,NA
"LaBestiaDelRock","Voy a colgarme de tu avatar!!!","2013-03-20 04:04:40","https://twitter.com/LaBestiaDelRock/status/314225953930878976",NA,NA
"_Amagali","Tengo una duda, no se si cortarme las venas o colgarme. Como me vere mas sexy en un cajon?","2013-03-20 01:33:45","https://twitter.com/_Amagali/status/314187975326052353",NA,NA
"GerytaMolina","Listo, dejo de colgarme del wifi santo(?) de la iglesia mmm, los quiero, nos leemos en 35 años más","2013-03-19 23:32:05","https://twitter.com/GerytaMolina/status/314157358622314497",NA,NA
"Frasesdelafuga","Ya no es tan fácil colgarme de tus sueños.","2013-03-19 22:44:42","https://twitter.com/Frasesdelafuga/status/314145433884700672",NA,NA
"ZairaTaleb","estas ganas de ir a colgarme que me dan a cualquier hora..","2013-03-19 02:51:38","https://twitter.com/ZairaTaleb/status/313845190349709312",NA,NA
"NoeAguilera","Gracias por colgarme tanto.","2013-03-18 23:40:38","https://twitter.com/NoeAguilera/status/313797123181252608",NA,NA
"_Marta010","HOLA, GRACIAS POR COLGARME @beadm98","2013-03-18 22:16:57","https://twitter.com/_Marta010/status/313776062683303937","Coordinates(longitude=-3.65414, latitude=40.44436)","Place(id='c6a1f1f8e7db637a', fullName='Madrid, Spain', name='Madrid', type='city', country='Spain', countryCode='ES')"
"JoseSpada_","#DeboReconocerQue soy de colgarme en el momento de hacer las cosas","2013-03-18 17:27:04","https://twitter.com/JoseSpada_/status/313703110512107521",NA,NA
"_andreapenelope","Yo espero no colgarme en el examen de español.","2013-03-18 16:20:48","https://twitter.com/_andreapenelope/status/313686433258930176",NA,NA
"RamalloLucia","Espero mañana no colgarme en ir a buscar la tarjeta de 15 de Uchi","2013-03-18 02:48:22","https://twitter.com/RamalloLucia/status/313481976524980224",NA,NA
"giulianaricco3","laura me esta contagiando lo de colgarme y no contestarle a la gente es que si me pongo a contestar no termino mas esto","2013-03-17 23:40:35","https://twitter.com/giulianaricco3/status/313434719909982210",NA,NA
"ClaudiaTraba_","Sentirme como una colilla entre unos labios al fumar,colgarme de cualquiera que le guste trasnochar.","2013-03-17 23:32:47","https://twitter.com/ClaudiaTraba_/status/313432759106404352",NA,NA
"gastonliw","El Juampi Sorin twittea un video del 1 a 0 a Newell's en el 97, voy a colgarme y vuelvo","2013-03-17 21:10:20","https://twitter.com/gastonliw/status/313396910759223296",NA,NA
"JuaniHartman","Hoy quiero colgarme con alba","2013-03-16 12:48:50","https://twitter.com/JuaniHartman/status/312908314939891712",NA,NA
"VivasMattera10","@fiorecaro10 @cora1955 @ArantzaAldao @ReLaraT @Vikkoly @volcanesvane @celezthe34 @ailekc @Carme04 Arantza sólo necesito tuuser para colgarme","2013-03-16 00:18:47","https://twitter.com/VivasMattera10/status/312719560275009537",NA,NA
"_cgcr","estoy entendiendo, para despues colgarme y rocharme corisho","2013-03-15 23:44:56","https://twitter.com/_cgcr/status/312711038657232896",NA,NA
"_cgcr","Hoy viernes 😍😍😍😍 para colgarme igual. Positivismo. claro.","2013-03-15 21:13:47","https://twitter.com/_cgcr/status/312672999943847936",NA,NA
"yamimaida9","Gracias por colgarme $","2013-03-15 17:51:23","https://twitter.com/yamimaida9/status/312622065792462848",NA,NA
"LudmiMoya","Que manera de colgarme leyendo tweets.","2013-03-15 17:31:23","https://twitter.com/LudmiMoya/status/312617034598993920",NA,NA
"Delfiluque","Me puse como 4 alarmas, unas para acordarme de hacer el pendrive, otra para no colgarme e ir a comprar ropa para mañana,y nose si alguna mas","2013-03-15 10:47:21","https://twitter.com/Delfiluque/status/312515355157348352",NA,NA
"Lyra_Araik","#OjalaPagaranPor colgarme con marcel seria millonaria","2013-03-15 05:55:14","https://twitter.com/Lyra_Araik/status/312441841444335617",NA,NA
"YemBarrionuevo","bueno, dejo de escribir, espero no colgarme y seguir, me esta gustando como va quedando!","2013-03-14 10:12:35","https://twitter.com/YemBarrionuevo/status/312144216518172672",NA,NA
"sofiia823","Resumiendo el dia de hoy: querer domir,dormir y dormir, tener misa,comer,comer,colgarme en math creo #otravez ,dormir y ver al nene lindo","2013-03-14 04:57:37","https://twitter.com/sofiia823/status/312064955614654464",NA,NA
"julianelen","Acabo de actualizar mi CV e incluí que actué en un videoclip de Eruca Sativa. Estoy tratando de colgarme de las tetas del grupo, @gpedernera","2013-03-14 01:36:40","https://twitter.com/julianelen/status/312014384589312002",NA,NA
"ladonnaemobile_","La Mosquera peinada como yo.   Voy a colgarme de la ducha.","2013-03-13 22:41:02","https://twitter.com/ladonnaemobile_/status/311970183688380416",NA,NA
"Delfiluque","No tengo ni idea de que estan hablando en el grupo de wsp, por colgarme nunca lo abro y me pierdo.","2013-03-13 20:37:26","https://twitter.com/Delfiluque/status/311939078377574400",NA,NA
"marialebures","quiz de precalc ahora, espero no colgarme 😥🙏","2013-03-13 19:54:33","https://twitter.com/marialebures/status/311928285615509507","Coordinates(longitude=-66.04849118, latitude=18.40588057)","Place(id='0779313de392e39d', fullName='Universidad, Puerto Rico', name='Universidad', type='city', country='United States', countryCode='US')"
"mechirotela_","Pd: @NicooLaan glacias por dormirte y colgarme OTRA VEZ, mi odio por vos va acumulandose...despues queres comida y lenguetazo no? ☹  #JUM","2013-03-13 03:59:54","https://twitter.com/mechirotela_/status/311688041691488257",NA,NA
"Lyra_Araik","Todo va a estar a mi favor para no colgarme yo lo se","2013-03-13 03:39:47","https://twitter.com/Lyra_Araik/status/311682979904753665",NA,NA
"Mariilizz","Que ganas de colgarme con Red Hot Chili Peppers.","2013-03-12 23:32:22","https://twitter.com/Mariilizz/status/311620714878869504",NA,NA
"_cgcr","a mi que no me fastidien que para colgarme ya tengo precalculo","2013-03-12 22:03:50","https://twitter.com/_cgcr/status/311598433033150464",NA,NA
"Awkward30","Colgarme de cualquiera que le guste trasnochar.","2013-03-12 20:42:49","https://twitter.com/Awkward30/status/311578046803103744",NA,NA
"_EzequielP","Espero poder salir. No quiero colgarme ni que me cuelguen mis viejosssssssssssss.","2013-03-12 03:11:10","https://twitter.com/_EzequielP/status/311313388745662464",NA,NA
"Viccaab","Deberia dejar de colgarme tanto","2013-03-12 03:01:53","https://twitter.com/Viccaab/status/311311053654999040",NA,NA
"NawePolak","Hoy es el dia de colgarme? La re puta madre que los pario a todos","2013-03-11 23:55:21","https://twitter.com/NawePolak/status/311264110459363330",NA,NA
"ClaraaDiaz","A mi lo que me va es colgarme en tu vuelo, para pedirte desde ahí, que sigas, que sigas siendo lo que quiero.","2013-03-11 21:51:27","https://twitter.com/ClaraaDiaz/status/311232929760165890",NA,NA
"miicch","me queda por hacer? no se, tal vez deba colgarme de una vez","2013-03-11 04:03:54","https://twitter.com/miicch/status/310964271834075137",NA,NA
"FedeeSaucedoo","Voy a colgarme en la compu :)","2013-03-10 17:25:28","https://twitter.com/FedeeSaucedoo/status/310803602950221825",NA,NA
"_candysuxxx","TKM por colgarme. TKM","2013-03-10 02:41:29","https://twitter.com/_candysuxxx/status/310581144653553665",NA,NA
"ToorsDrella","Hoy tengo ganas de colgarme hasta el molcajete","2013-03-10 01:48:53","https://twitter.com/ToorsDrella/status/310567907572719616",NA,NA
"ElisaOber1","Me siento como una colilla entre tus labios al fumar, colgarme de cualquiera que le guste trasnochar.","2013-03-09 22:15:05","https://twitter.com/ElisaOber1/status/310514102088896512",NA,NA
"fearlessforthem","Muero de sueño, espero no colgarme y ya en un ratito irme a la camix.","2013-03-09 04:16:48","https://twitter.com/fearlessforthem/status/310242744138350593",NA,NA
"JuuliFratesi","a la gente que me cuelga..esta bueno colgarme????????","2013-03-09 02:35:25","https://twitter.com/JuuliFratesi/status/310217228362579968",NA,NA
"ZairaTaleb","me dio ganas de ir a colgarme","2013-03-08 03:22:51","https://twitter.com/ZairaTaleb/status/309866778576691200",NA,NA
"cxndxlxrix","Me van a odiar mis amigos por colgarme toda la tarde","2013-03-07 22:22:17","https://twitter.com/cxndxlxrix/status/309791137273634816",NA,NA
"DiegouErco","No colgarme, suena fácil . Pero de ahi a no hacerlo.. Laaa, que tipo colgado soy :D","2013-03-07 18:49:43","https://twitter.com/DiegouErco/status/309737643502075904",NA,NA
"DiegouErco","@Soy_Yamila es que cuando vuelvo del trabajo ya esta de noche y ni ganas jaja. Dale, te escribo y mateamos pibita (: (espero no colgarme)","2013-03-07 18:48:08","https://twitter.com/DiegouErco/status/309737244980310016",NA,NA
"pablitosancho","Veras ami lo que me va es colgarme en tu vuelo para pedirte desde el que sigas siendo lo que quiero(8)","2013-03-07 15:21:29","https://twitter.com/pablitosancho/status/309685237850464257",NA,NA
"MarcosDaamian","Mejor me voy a dormir, antes de colgarme escuchando Los Beatles. Bye.","2013-03-07 08:24:11","https://twitter.com/MarcosDaamian/status/309580221407952896",NA,NA
"MajoCasanova_","oh no tengo que colgarme en hacer la tarea, ya se me esta acumulando y ni me pongo las pilas","2013-03-07 02:02:50","https://twitter.com/MajoCasanova_/status/309484254428012544",NA,NA
"FedeeSaucedoo","Listo ahora lo descargo y a colgarme un buen rato !","2013-03-07 02:01:16","https://twitter.com/FedeeSaucedoo/status/309483857437147137",NA,NA
"hernanluna4","le voy a hablar cortante , x colgarme .","2013-03-06 23:24:31","https://twitter.com/hernanluna4/status/309444411752861697",NA,NA
"Llamame_Anita","\"Colgarme de cualquiera que le guste trasnochar.\"","2013-03-06 10:49:29","https://twitter.com/Llamame_Anita/status/309254402168991744",NA,NA
"holamartin_","por colgarme y tener banda me pierdo el recital de Carajo :_","2013-03-06 02:49:09","https://twitter.com/holamartin_/status/309133522948472833",NA,NA
"Blankyflor","Tarde pasaica por agua,me podéis escurrir y colgarme en el tendedero uU","2013-03-05 20:01:14","https://twitter.com/Blankyflor/status/309030867051892736",NA,NA
"_candysuxxx","Sigo sin entender por qué me hablan para después colgarme...","2013-03-05 04:18:30","https://twitter.com/_candysuxxx/status/308793617084973057",NA,NA
"Sofia_Bermani","si a las 17 personas que me estan hablando, perdón por colgarme, pero aparte que me des concentro en el ask, me da paja contestarle a todos","2013-03-05 03:52:04","https://twitter.com/Sofia_Bermani/status/308786967406051328",NA,NA
"EvaGonzalezS","Las ganas que tengo de colgarme de tu cadera sólo son comparables con las ganas que tengo de morderlas.","2013-03-04 22:45:11","https://twitter.com/EvaGonzalezS/status/308709738772824064",NA,NA
"ElenaBaena","\"Sentirme como una colilla entre unos labios al fumar, colgarme de cualquiera que le guste trasnochar.\"","2013-03-04 15:16:10","https://twitter.com/ElenaBaena/status/308596739651301377",NA,NA
"bp_sanchez","@monica_maymi jajajaja no, en esa clase estoy super bien por eso no quiero colgarme","2013-03-04 05:16:18","https://twitter.com/bp_sanchez/status/308445776240054272",NA,NA
"bp_sanchez","@monica_maymi jajajajajaja -_- algo tendre que hacer pero colgarme NO va a ser","2013-03-04 05:13:51","https://twitter.com/bp_sanchez/status/308445158351986688",NA,NA
"_EzequielP","Ni cerca de colgarme en esto eu","2013-03-04 00:30:04","https://twitter.com/_EzequielP/status/308373742382350336",NA,NA
"apologygirl____","Ayer en todo el día me habrán dicho como 20 veces ' ¿Estás enamorada? ' Boludos, por colgarme no es que estoy enamorada. Que bronca.","2013-03-03 22:41:50","https://twitter.com/apologygirl____/status/308346504387633153",NA,NA
"malditanereafra","Veras a mi lo que me va es colgarme en tu vuelo, para pedirte desde ahi, que sigas, que sigas siendo lo que quiero","2013-03-03 10:58:26","https://twitter.com/malditanereafra/status/308169490485637120",NA,NA
"mocchi182","@danisnotonfire Prometo no colgarme y mirar tus videos querido (? Ah, jamas vas a leer esto pero bueno, hola! Te quiero, un beso (?","2013-03-03 08:13:12","https://twitter.com/mocchi182/status/308127906666799105",NA,NA
"JuaniHartman","quiero colgarme mañana","2013-03-03 04:34:30","https://twitter.com/JuaniHartman/status/308072868602859522",NA,NA
"CamiGonzalez97","Le encanta colgarme, jaja","2013-03-03 04:32:55","https://twitter.com/CamiGonzalez97/status/308072472840896512",NA,NA
"_morenalunaa","Me dan ganas de colgarme en el examen.","2013-03-01 03:00:29","https://twitter.com/_morenalunaa/status/307324432068792321",NA,NA
"lazarteaylen_","Me llama para decirme ''espérame un toque'' y colgarme media hora. Pelotudo.","2013-03-01 00:02:57","https://twitter.com/lazarteaylen_/status/307279757454745601",NA,NA
"mayofrances","@Giselle89M prometo no colgarme! jajajajaja","2013-02-28 04:14:57","https://twitter.com/mayofrances/status/306980787285278721",NA,NA
"CamilaaCoronel_","Prometo no colgarme asi soy parte del grupo, que lindoooo","2013-02-27 18:26:27","https://twitter.com/CamilaaCoronel_/status/306832685903523840",NA,NA
"pabs_ssi","En qué se parecen @haydesitta y mi papá? En que a ninguno de los dos le importa colgarme el teléfono.","2013-02-27 17:16:26","https://twitter.com/pabs_ssi/status/306815064458014721",NA,NA
"TomiPaolini","Odio colgarme con todo. En el grupo de wtsp hablaron hace 1 hora y recien lo leo","2013-02-27 03:23:51","https://twitter.com/TomiPaolini/status/306605538395947010",NA,NA
"ettedyl","quiero colgarme y ya #yolo","2013-02-27 02:48:29","https://twitter.com/ettedyl/status/306596637164310528",NA,NA
"tutrip_","Esto de colgarme mirando una película que ya vi como 30 veces cuando quiero dormir la siesta no garpa. Quiero terminar de verla y dormir.","2013-02-26 22:00:26","https://twitter.com/tutrip_/status/306524147431919619",NA,NA
"nicoleguasconi","en verdad no puedo colgarme","2013-02-26 21:09:22","https://twitter.com/nicoleguasconi/status/306511297149808641",NA,NA
"CaroMitriani","Que pelotuda, me pasa por colgarme en saludar a la gente","2013-02-26 17:39:41","https://twitter.com/CaroMitriani/status/306458528552472576",NA,NA
"justxna_","@ChoppyR O sea, holaaaaaaaaaaa! Deja de colgarme porque te voy a colgar de un poste, o sea.","2013-02-26 16:42:18","https://twitter.com/justxna_/status/306444087811272704",NA,NA
"marialebures","espero no colgarme 😁🙏","2013-02-25 19:58:32","https://twitter.com/marialebures/status/306131084494655488","Coordinates(longitude=-66.04842277, latitude=18.40584554)","Place(id='0779313de392e39d', fullName='Universidad, Puerto Rico', name='Universidad', type='city', country='United States', countryCode='US')"
"AguusJara","Voy a colgarme a escuchar música y pensar en ..... no sé .. Todo ?","2013-02-25 04:49:21","https://twitter.com/AguusJara/status/305902279519768577",NA,NA
"FedeeSaucedoo","Me gusta mucho colgarme hablando con abi .","2013-02-24 20:28:41","https://twitter.com/FedeeSaucedoo/status/305776281545490432",NA,NA
"Tattito_igna","Hoy al árbol de 26 a colgarme en el trape y tela... Y a estudiar historiaa","2013-02-24 20:20:14","https://twitter.com/Tattito_igna/status/305774154756530177",NA,NA
"_cgcr","Llego al punto que quiero coger el examen aunque sea para colgarme 😎","2013-02-24 16:57:53","https://twitter.com/_cgcr/status/305723233712353280",NA,NA
"raulbodasc","Colgarme de cualquiera que le guste trasnochar.","2013-02-24 11:51:34","https://twitter.com/raulbodasc/status/305646144778805248",NA,NA
"OriaanaJ","@LeoBlancoo perdooooooooooon jajajajaja, soy de colgarme....","2013-02-24 09:24:47","https://twitter.com/OriaanaJ/status/305609206545915904",NA,NA
"JulianaaMapis","Lau, coso, sory por colgarme en skype, tkm","2013-02-24 02:51:37","https://twitter.com/JulianaaMapis/status/305510262297985025",NA,NA
"RecheTB","Odio colgarme en cualquier tipo de chat con cualquier persona.","2013-02-24 01:17:29","https://twitter.com/RecheTB/status/305486575335247872",NA,NA
"Skaroanilorak","¿Trabajar o colgarme boludeando? Mmm...","2013-02-23 20:35:57","https://twitter.com/Skaroanilorak/status/305415721486254080",NA,NA
"Limoncitrusss","Tener  una hora para perder es lucharle a la paja y escaparle a las uñas, sin querer colgarme con la play.","2013-02-23 19:31:10","https://twitter.com/Limoncitrusss/status/305399420936151040",NA,NA
"IvoLatorre","Gracias por colgarme","2013-02-23 18:38:56","https://twitter.com/IvoLatorre/status/305386274582302720",NA,NA
"AgusMaaldonado","Gabriela deja de colgarme la puta madre","2013-02-23 05:35:53","https://twitter.com/AgusMaaldonado/status/305189214167920640",NA,NA
"MaiPerezZ","@kivitaa siiiiiiiiii tengo que colgarme","2013-02-23 02:37:51","https://twitter.com/MaiPerezZ/status/305144412210593792",NA,NA
"TDSOTM87","Es un buen momento para ver de nuevo esta serie y colgarme como cuando era chica :) #聖闘士星矢","2013-02-23 02:05:03","https://twitter.com/TDSOTM87/status/305136157065351169",NA,NA
"gremocomun","Viernes con V de \"Voy a colgarme mañana en el college\".","2013-02-23 01:00:02","https://twitter.com/gremocomun/status/305119796150820864",NA,NA
"LudmilaUrrutia_","Tengo que empezar el curso de fotografía. No puedo colgarme más","2013-02-22 13:35:25","https://twitter.com/LudmilaUrrutia_/status/304947506188541952",NA,NA
"karymondragon","no le entiendo ni papaaaaaaaaaaaas a estos papeles &amp; estoy a punto de colgarme de la lamparaaaaa! llevo 2 dias capturandolos :S :@","2013-02-21 22:49:28","https://twitter.com/karymondragon/status/304724547607871489",NA,NA
"gabiverdugo_","#TengoQueReconocerQue tengo un don en colgarme.","2013-02-21 22:11:52","https://twitter.com/gabiverdugo_/status/304715086919004160",NA,NA
"Caaamibj","@MoraaPujal pelotuda del orto grax por colgarme, cuando leas esto ME HABLAS rapido o me llamas al cel","2013-02-21 18:09:52","https://twitter.com/Caaamibj/status/304654184341458944",NA,NA
"pattriciomatias","@MicaFerreira11 dejas de colgarme? :)","2013-02-21 07:42:02","https://twitter.com/pattriciomatias/status/304496186398752768",NA,NA
"CristinaRP96","Colgarme de cualquiera que le guste trasnochar","2013-02-21 07:10:16","https://twitter.com/CristinaRP96/status/304488193024221184",NA,NA
"juanchi_morales","Ya empezó a colgarme, divino","2013-02-21 01:46:14","https://twitter.com/juanchi_morales/status/304406646506016770",NA,NA
"ValeMolina73","#SentirteEnLasNubesEs para mi, colgarme con los chicos en la laguna, con la viola #SomosNosotros","2013-02-20 03:35:09","https://twitter.com/ValeMolina73/status/304071666366050305",NA,NA
"gastonliw","Del Moro comparo a Fort con Clooney, voy a ver una serie de penales de boca antes de colgarme y vuelvo.....","2013-02-20 01:58:02","https://twitter.com/gastonliw/status/304047225254850560",NA,NA
"MajoCasanova_","voy a dejar de colgarme y me voy a ir a bañar","2013-02-20 01:23:23","https://twitter.com/MajoCasanova_/status/304038506051801088",NA,NA
"Roocio_16","#ConMalditaNereaAprendí que a mi lo que me va es colgarme en tu vuelo, para pedirte desde ahí, que sigas siendo lo que quiero.","2013-02-19 22:56:01","https://twitter.com/Roocio_16/status/304001422947667969",NA,NA
"ItsCristeyBitch","El día que Pitbull y Britney hagan algo juntos, ese día, estaré preparando una soga para colgarme del techo.","2013-02-19 21:42:27","https://twitter.com/ItsCristeyBitch/status/303982906412507137",NA,NA
"paulilauret","@PiaaErazo jajajajajaja :D un gusto volver a colgarme!","2013-02-19 05:16:20","https://twitter.com/paulilauret/status/303734741469913088",NA,NA
"Anaperezn27","Colgarme de cualquier que le guste trasnochar","2013-02-18 11:15:35","https://twitter.com/Anaperezn27/status/303462762393255938",NA,NA
"MaiteMrtinez","Soy fana de colgarme, kiss!!","2013-02-18 04:25:31","https://twitter.com/MaiteMrtinez/status/303359568182931456",NA,NA
"fflorx_x","@DiazMiccaela asi para colgarme :(","2013-02-18 01:01:57","https://twitter.com/fflorx_x/status/303308335669735424",NA,NA
"YaquiGodoy","Voy a empezar a colgarme yo","2013-02-18 00:31:29","https://twitter.com/YaquiGodoy/status/303300669018877953",NA,NA
"GiulianaKlun","valu animate a colgarme un minuto mas y no respondo de mi.","2013-02-17 00:15:58","https://twitter.com/GiulianaKlun/status/302934377283866624",NA,NA
"ElisaOber1","\"Me siento como una colilla entre tus labios al fumar, colgarme de cualquiera que le guste trasnochar\"","2013-02-16 23:15:59","https://twitter.com/ElisaOber1/status/302919281170083840",NA,NA
"rrichard16","Niña, dame una pestaña de tus ojos para colgarme de amor por ti. @padronDayami","2013-02-16 02:58:59","https://twitter.com/rrichard16/status/302613013515599872",NA,NA
"rrichard16","@Buenavibra8 Niña, dame una pestaña de tus ojos para colgarme de amor por ti.","2013-02-16 02:58:07","https://twitter.com/rrichard16/status/302612794396782592",NA,NA
"fabiomb","@bycany si, yo ya se como viene la mano, pero por nerd tuve que verificar antes de colgarme de una afirmación imprecisa :D","2013-02-16 00:00:06","https://twitter.com/fabiomb/status/302567998412165121",NA,NA
"EvaGonzalezS","Quizás sean las ganas que tengo de colgarme de tu cadera.","2013-02-15 22:04:20","https://twitter.com/EvaGonzalezS/status/302538862301962240",NA,NA
"paulaaferreyra","Quiero ir a colgarme!!!!!","2013-02-15 17:26:35","https://twitter.com/paulaaferreyra/status/302468965349855232",NA,NA
"kkhalil_","@valenndelrio Viste la paja que es tener que lavar los platos? Más de una vez de colgarme tanto no me quedaban platos ya para comer jajaj","2013-02-15 15:21:22","https://twitter.com/kkhalil_/status/302437451539034113",NA,NA
"Midas_Mcalister","@LuisaJoonas ps si pero agh Creo que ire a colgarme al granero !!! :S","2013-02-15 14:21:24","https://twitter.com/Midas_Mcalister/status/302422361536360449",NA,NA
"EvaGonzalezS","Colgarme de tu voz.","2013-02-15 13:33:26","https://twitter.com/EvaGonzalezS/status/302410291214438400",NA,NA
"malditanereafra","Veras a mi lo que me va es colgarme en tu vuelo, para pedirte desde ahi, que sigas, que sigas siendo lo que quiero","2013-02-14 21:35:10","https://twitter.com/malditanereafra/status/302169134354022400",NA,NA
"MacarenaMaisler","En 5 me voy a merendar, despues me baño y voy a pasear el perro, espero no colgarme","2013-02-13 22:47:41","https://twitter.com/MacarenaMaisler/status/301824995556982786",NA,NA
"AnaXicana","@eliferbla No te desamines que mas tiempo llevo yo sin colgarme mi tambor y cojer mis baquetas :( . Hay que echarle cojones al asunto. Bss","2013-02-13 20:54:42","https://twitter.com/AnaXicana/status/301796562214993920",NA,NA
"JuliRamonee","No puedo no colgarme jajaja","2013-02-13 00:43:41","https://twitter.com/JuliRamonee/status/301491801439735808",NA,NA
"LuniitaClara","tengo ganas de colgarme arriba de los dos y decirles que nunca se separen porque son lo mas bello del mundo.","2013-02-12 22:43:53","https://twitter.com/LuniitaClara/status/301461653420138499",NA,NA
"karymondragon","@alepepesa invitameeeeeeeeee a tu ranch!! xq quiero ir a colgarme de la lamparaa! jajajaja pdta. pero con un cafesito please","2013-02-12 21:39:32","https://twitter.com/karymondragon/status/301445458826506242",NA,NA
"luciaa_ramirez1","como no estoy en fb para colgarme mirando cualquier pelotudes copo el tw gg","2013-02-12 06:52:05","https://twitter.com/luciaa_ramirez1/status/301222123899351041",NA,NA
"SaamyW","Y lo peor es que no tengo recuerdos de colgarme de ahi ni jugar ahi ni nada, pero siempre estuvo ahi","2013-02-12 04:01:01","https://twitter.com/SaamyW/status/301179074779430913",NA,NA
"MicaelaaGarcia2","Gracias por colgarme florencia cara de sarten .","2013-02-11 20:54:56","https://twitter.com/MicaelaaGarcia2/status/301071845799636992",NA,NA
"OriaanaJ","tengo esa maldita costumbre de colgarme demasiado en face! nose por qué! u.u","2013-02-11 08:31:58","https://twitter.com/OriaanaJ/status/300884873609113600",NA,NA
"NawePolak","@damianreami caraduraaaaaa dja de colgarme a mi puto pollera","2013-02-11 06:11:54","https://twitter.com/NawePolak/status/300849622102994944",NA,NA
"_EzequielP","Espero no colgarme","2013-02-10 07:52:30","https://twitter.com/_EzequielP/status/300512553442881536",NA,NA
"jvanpe","'Verás, a mí lo que me va es colgarme en tu cuello.'","2013-02-09 19:13:55","https://twitter.com/jvanpe/status/300321648668721152",NA,NA
"Tattito_igna","Y así, puse a lavar mis 15 metros de tela. Para después poder colgarme y hacer lo que se hacer","2013-02-09 18:26:07","https://twitter.com/Tattito_igna/status/300309619211919360",NA,NA
"hernanluna4","gracias x colgarme kta , gracias","2013-02-09 03:05:15","https://twitter.com/hernanluna4/status/300077874893946880",NA,NA
"Tortinegraok","@CamiBenozio Estoy planeando colgarme de mi mango con mis auriculares. Pero vos shhh","2013-02-08 16:15:25","https://twitter.com/Tortinegraok/status/299914338699997186",NA,NA
"HolaSash","- Tal vez deba colgarme de una vez.","2013-02-08 15:42:26","https://twitter.com/HolaSash/status/299906037593538560",NA,NA
"AnaXicana","A mi @bateriaamredenc decirles que hoy no podre cojer mis baquetas ni colgarme mi tambor, asin que hacerme difrutar aunque sea desde alante.","2013-02-08 09:14:32","https://twitter.com/AnaXicana/status/299808419425177600",NA,NA
"EduardoPrensa1","@natyromanok No importa despreocupate. Yo q labure con el, fui muchas veces a la casa, hablamos por TE me negue a salir a colgarme y hablar","2013-02-08 03:23:09","https://twitter.com/EduardoPrensa1/status/299719990989447168",NA,NA
"elbowness","Vos no sos como yo, al parecer la gente se te pega como bichos... Y mi miseria es que no tengo por quien colgarme...","2013-02-08 02:16:41","https://twitter.com/elbowness/status/299703267934490625",NA,NA
"Viccaab","Basta de colgarme tanto!","2013-02-08 01:42:04","https://twitter.com/Viccaab/status/299694556016943104",NA,NA
"tesdesol","#YoYMiManía de colgarme con los chats, sea fb, twitter, wsp","2013-02-08 01:00:10","https://twitter.com/tesdesol/status/299684008416141312",NA,NA
"LudmiMoya","#YoYMiManía de tocarme el pelo y colgarme..","2013-02-07 23:57:05","https://twitter.com/LudmiMoya/status/299668136540659712",NA,NA
